customer_id,probability
12632,0.08845867844071649
12633,0.4656850574309571
12634,0.07526610448563684
12635,0.35513731706314955
12636,0.0019702824899287797
12637,0.3448783845062376
12638,0.2974472526269644
12639,0.14662435111263242
12640,0.07364019416463384
12641,0.026627969923011436
12642,0.22593931522821506
12643,0.3307271064896154
12644,0.1597649184559415
12645,0.5663247453280269
12646,0.0298256050769962
12647,0.8519821838513706
12648,0.0604359760626666
12649,0.137419424885275
12651,0.01809691000616831
12652,0.1716948152656187
12653,0.06444259598512078
12654,0.16156835394172872
12655,0.08364075396287217
12656,0.4924205774176439
12657,0.05966163847239292
12658,0.19653982513033827
12659,0.003748525290414571
12660,0.06966027237450162
12661,0.005874380528131947
12662,0.6505751896514416
12663,0.013689613475363894
12664,0.6097178100905977
12665,0.16306573583926867
12666,0.0926181623399387
12667,0.26503811977052216
12668,0.8876775959408253
12669,0.3082143499185569
12670,0.2486600001898178
12671,0.08757024274691134
12672,0.07821074475400924
12673,0.1584020759239452
12674,0.12947456103991453
12675,0.09571753417724108
12676,0.2401155172833367
12677,0.05834869359731187
12678,0.3059912725879276
12679,0.05315688422527802
12680,0.058796318640354124
12681,0.9588319521113563
12682,0.9492176441806743
12683,0.6628271399913687
12684,0.44290964479279515
12685,0.5712373211701476
12686,0.013723784139533941
12687,0.11182513956550874
12688,0.16873690035935188
12689,0.14541854525045805
12690,0.048165399537134314
12691,0.10038943346611234
12692,0.013621944631659432
12693,0.254977319739933
12694,0.2516504463316884
12695,0.059978432976382307
12696,0.06635177267055505
12697,0.24398369747380277
12698,0.04104298114665316
12699,0.12710257621322793
12700,0.2430621193091914
12701,0.17981589751426683
12702,0.05453553543373644
12703,0.05984016813352754
12704,0.13052687423646167
12705,0.8866092480439813
12706,0.0006839071295950647
12707,0.13831948587770432
12708,0.5741990430745941
12709,0.8918053088519394
12710,0.08695439672847516
12711,0.12588614049282015
12712,0.7735462040831305
12714,0.8794187518013369
12715,0.03687034778751702
12716,0.0651391009682244
12717,0.15899869120612223
12718,0.035153776582325366
12719,0.057292110322847846
12720,0.6454571014459896
12721,0.7177253267307412
12722,0.10354934176394529
12723,0.234243855370709
12724,0.22715937857883844
12725,0.09348143174327352
12726,0.5818597123381656
12727,0.5923696315460991
12728,0.05106678289971437
12729,0.09122155734311736
12730,0.053901904160627165
12731,0.8140711369715299
12732,0.08432684363670923
12733,0.2112317571706097
12734,0.04398975179450001
12735,0.07000480153120912
12736,0.043704282840367197
12737,0.010946213666538635
12738,0.022208712589283038
12739,0.18855700906235737
12740,0.1247004547908125
12741,0.04012921639564286
12742,0.1091902621877883
12743,0.1291022158485345
12744,0.27317130103450415
12745,0.023948809827690345
12746,0.04688806182081406
12747,0.617999731845819
12748,0.9335746612510007
12749,0.47599877644728594
12750,0.08407611113854752
12751,0.1450087557495367
12752,0.12546154490128855
12753,0.6278876211093627
12754,0.09270005621926215
12755,0.25937997411665586
12756,0.017010075518121576
12757,0.48243443725160734
12758,0.16533764925987618
12759,0.33716917844118394
12760,0.05907746136355963
12761,0.1742837245396985
12762,0.037163090061269895
12763,0.06114418223142548
12764,0.059893963907583
12765,0.18824392082627628
12766,0.2909052704429718
12767,0.16101367027690744
12768,0.004498765144913164
12769,0.02344782136689144
12770,0.123189860668466
12771,0.06268345002254122
12772,0.1275801776392352
12773,0.003029992089112597
12774,0.007127052295838949
12775,0.14787719431006383
12776,0.006683354093389911
12777,0.0829513071494584
12778,0.27509901929062885
12779,0.6252512325612751
12780,0.04195318459685379
12781,0.14288820028231372
12782,0.4160753233704655
12783,0.37344939057662613
12784,0.25923534624462136
12785,0.10558100680524259
12786,0.04149785363680486
12787,0.3302181416003281
12788,0.03314823456943919
12789,0.03765124992738944
12790,0.06574688723425647
12791,0.07077606870295171
12792,0.07451789341111809
12793,0.20961057350777937
12794,0.09673876416475805
12795,0.03208874952938491
12796,0.011257536807285078
12797,0.07758491365338353
12798,0.3582169352727797
12799,0.057799010975008204
12800,0.0871682498237598
12801,0.13871168262498376
12802,0.24526433044643176
12803,0.09961221752979
12804,0.08897977139472708
12805,0.17490786154933968
12806,0.02742842984312115
12807,0.0654906305095252
12808,0.4868039605639941
12809,0.17672508374663778
12810,0.07459052649305005
12811,0.07475136417140821
12812,0.040782696940088035
12813,0.09566093691194147
12814,0.004706694237358163
12815,0.11515805534802243
12816,0.13750146775972466
12817,0.11131075725325004
12818,0.035183305981474275
12819,0.03450247105557374
12820,0.1998931602622986
12821,0.024206763874659226
12822,0.13424916823524544
12823,0.06944943755594093
12824,0.04377588508017966
12825,0.0811014241096839
12826,0.576434644449779
12827,0.06627244881917238
12828,0.19980895896960657
12829,0.05185663554815456
12830,0.6309297769260536
12831,0.04356227721402327
12832,0.15231205191989192
12833,0.02696010708583
12834,0.0227188222002155
12835,0.38254951832387524
12836,0.19311639804854025
12837,0.05932436015246201
12838,0.47802652602937035
12839,0.8172806833754297
12840,0.4156910279641098
12841,0.6388095625459463
12842,0.154073918866275
12843,0.198345864674473
12844,0.09166369610312772
12845,0.04323170970803283
12846,0.0011622347230946016
12847,0.7674721507361342
12848,0.07743234280794078
12849,0.4664985026761697
12850,0.013445765753522698
12851,0.051583233676675576
12852,0.07158052369576388
12853,0.22834928502714835
12854,0.30770117664523566
12855,0.12888612162924074
12856,0.4668782975655707
12857,0.16588923084642382
12858,0.012510798141395767
12859,0.07232218733032572
12860,0.038279460600240456
12861,0.005719943869016266
12862,0.19219002504418656
12863,0.1410731549284827
12864,0.030905560037211347
12865,0.6317669124547072
12866,0.11398912880995968
12867,0.9271910975765614
12868,0.20506397195466883
12869,0.052466517999958995
12870,0.11892227717063751
12871,0.022471981139444236
12872,0.2565254817989792
12873,0.1298717611960326
12874,0.2035580253408313
12875,0.02477696862150822
12876,0.2029807363615527
12877,0.35835407190491814
12878,0.15714915369309768
12879,0.02532747351655469
12880,0.01915939343328311
12881,0.05754823165510469
12882,0.018327991797387033
12883,0.07000931402403664
12884,0.030499367612134926
12885,0.08798886735640468
12886,0.17774044349735757
12887,0.05623354182464442
12888,0.006004773486570164
12889,0.013139585565632337
12890,0.545420117791426
12891,0.028314325991919603
12892,0.09798197418212229
12893,0.03598988131439159
12894,0.018823784900333627
12895,0.02077338564168592
12896,0.0008784451080480389
12897,0.02797528299391576
12898,0.048330866337372005
12899,0.041271280854063196
12900,0.04169464724833403
12901,0.8300556169025798
12902,0.016905720809770267
12903,0.10446132744289695
12904,0.1651073041746129
12905,0.07650447769668675
12906,0.15201250118987616
12907,0.06628825878502777
12908,0.010884280651768352
12909,0.34804726015803256
12910,0.7299559935506382
12911,0.03560015021409349
12912,0.038723727744074246
12913,0.30201333650037565
12914,0.011378843507523141
12915,0.034343196240566476
12916,0.3412410794540075
12917,0.29354884738523573
12918,0.0016519248897604128
12919,0.09039866559447851
12920,0.10052032197535386
12921,0.850246210537535
12922,0.06079482946978975
12923,0.06949169635620597
12924,0.11474371180267423
12925,0.09009490499441458
12926,0.1430986766807655
12927,0.039108192162213784
12928,0.6761702029403999
12929,0.006165411236269673
12930,0.10012077746361653
12931,0.8364211471625325
12932,0.10202049336403894
12933,0.3879389777836572
12934,0.003038250155263483
12935,0.6395060396988729
12936,0.11580119103628841
12937,0.6363694956934638
12938,0.017618083951316508
12939,0.2778802155523286
12940,0.08931198608442341
12941,0.06676078831240977
12942,0.08988565093902852
12943,0.05681584788868769
12944,0.19438491179995757
12945,0.07468072802372396
12946,0.025098289778270857
12947,0.05072592557727526
12948,0.31728366122131557
12949,0.8999181507492647
12950,0.03236153101929957
12951,0.33613020666938337
12952,0.12133189456999777
12953,0.06717144486929863
12954,0.02517328561028067
12955,0.5431146320668718
12956,0.10259372699523206
12957,0.6265963368911165
12958,0.05733593654060502
12959,0.008950801461766507
12960,0.05426917498433055
12961,0.0266986958482759
12962,0.036946283542822526
12963,0.45947566813908775
12964,0.19246837899363628
12965,0.09719503967009384
12966,0.016493744347756203
12967,0.14227517098121725
12968,0.007564814707629779
12969,0.009713036634912887
12970,0.21968934593101483
12971,0.7479332362214757
12972,0.08643691347915092
12973,0.012991047169559903
12974,0.07651644973670786
12975,0.052483155365883424
12976,0.19147501978721831
12977,0.053458508440220015
12978,0.26019896828087846
12979,0.11347617043826896
12980,0.17891922879854455
12981,0.052228511777665285
12982,0.30812344418494086
12983,0.1948560574796192
12984,0.07004674193770845
12985,0.13002713496005183
12986,0.18058407679038757
12987,0.11217517591625444
12988,0.06706175038676739
12989,0.6533415338635605
12990,0.03528268016165387
12991,0.0762660340323091
12992,0.007071969307864756
12993,0.022383692217620075
12994,0.15235618915319055
12995,0.009286415929865002
12996,0.04033768517783236
12997,0.15088242098434756
12998,0.06001316131551078
12999,0.03413672555080445
13000,0.08954659650854661
13001,0.855996791728323
13002,0.03600201734285588
13003,0.005951127299838224
13004,0.8039430520012242
13005,0.04208447673455648
13006,0.006784610334167721
13007,0.009498942782117183
13008,0.016638766796116162
13009,0.01295778813330645
13010,0.01128352746482012
13011,0.008639818129534566
13012,0.4285465044142504
13013,0.8593336361942234
13014,0.31209539797553976
13015,0.21291240436334255
13016,0.14822984876835985
13018,0.9347615990762551
13019,0.05467606945400886
13020,0.273188309001466
13021,0.5959628131653907
13022,0.010709788440899374
13023,0.1397339418205625
13024,0.13254153661762014
13025,0.037571644456840816
13026,0.0973446492022639
13027,0.31700860963005373
13028,0.12332787053384792
13029,0.3734204696113163
13030,0.0559483369321541
13031,0.2132528384745569
13032,0.4161785394183172
13033,0.030409709160719417
13034,0.09806308964217204
13035,0.2523644172882017
13036,0.06126977880355586
13037,0.4084365458636215
13038,0.04022061061674016
13039,0.031131136714235105
13040,0.018865680031811573
13041,0.032839021291286824
13042,0.13206796319421507
13043,0.03297305389340169
13044,0.2494069092031916
13045,0.1485620681894527
13046,0.17834404769383858
13047,0.2945154137136256
13048,0.8567739061813736
13049,0.07598032959179615
13050,0.7900049552805084
13051,0.009432446814774986
13052,0.1886526287542779
13053,0.039270943659685614
13054,0.0010212077596641947
13055,0.3910142167062717
13056,0.03175363341065428
13057,0.04444707123465409
13058,0.02106261091492322
13059,0.27603528970014896
13060,0.029967820557277286
13061,0.05228741070103925
13062,0.013555201565497188
13063,0.01807128632186231
13064,0.3843536470098504
13065,0.09348862943331837
13066,0.05245589419872017
13067,0.0899726970910786
13068,0.013467273481101605
13069,0.5591185709254166
13070,0.1251683632128765
13071,0.010989576981857508
13072,0.013497936413864495
13073,0.051743986587904106
13074,0.053388634597404463
13075,0.016895100459456715
13076,0.015614760233694756
13077,0.2266066388881414
13078,0.8531156391581382
13079,0.0388292622602059
13080,0.030338009821154564
13081,0.9516456797532875
13082,0.26813323475231554
13083,0.06268238234434767
13084,0.005608434014344957
13085,0.10604958884250366
13086,0.050704318680301626
13087,0.038846313781604205
13088,0.08268155519762214
13089,0.9324057018195834
13090,0.7969719734206885
13091,0.8024382845878439
13092,0.1261729198428667
13093,0.6128543093469082
13094,0.061333107361518764
13095,0.004767902513854025
13096,0.0035936515439367192
13097,0.641303208370442
13098,0.7566463725155459
13099,0.005482914295113943
13100,0.0012999472357945235
13101,0.10832501046584238
13102,0.8252940361707423
13103,0.15083388759104358
13104,0.1393689734362476
13105,0.00198567948492409
13106,0.016582089913175186
13107,0.4493621839751845
13108,0.052177397548981416
13109,0.12226477934333246
13110,0.6843161812465629
13111,0.008867612304601471
13112,0.003500386173371336
13113,0.7849503680570674
13114,0.12116242521745352
13115,0.681014458126105
13116,0.07152470823517107
13117,0.3475832266678622
13118,0.12094248397766172
13119,0.012597588049170001
13120,0.007007118446544737
13121,0.05786895706432731
13122,0.18979572214722007
13123,0.08962701412976394
13124,0.12072751288495076
13125,0.07301255560153166
13126,0.34603541834525114
13127,0.0799580988871085
13128,0.009053212978266775
13129,0.031440230136410244
13130,0.004827085955143524
13131,0.5522230919702724
13132,0.014662902359284385
13133,0.011314220481080469
13134,0.1513944258800487
13135,0.02384183665973914
13136,0.496238446033818
13137,0.8669421894614057
13138,0.09707445777466224
13139,0.6576447317544283
13140,0.07718011141875562
13141,0.41791406790819435
13142,0.05029429100443339
13143,0.05572898857320751
13144,0.0183705477504549
13145,0.03949058821583861
13146,0.06291552444806134
13147,0.1422939465718983
13148,0.7837644173756549
13149,0.23723641982416818
13150,0.03721006264957269
13151,0.14752927161035562
13152,0.12914668886641792
13154,0.07363844627327429
13155,0.23742123615652827
13156,0.07432768577874606
13157,0.5646570877169375
13158,0.31343811347815365
13159,0.06618083617250552
13160,0.005648685523662226
13161,0.03619289934872137
13162,0.355839632706304
13163,0.0036825335699999327
13164,0.013875932828603152
13165,0.1141304748821726
13166,0.3163978592720482
13167,0.11511420543908488
13168,0.3940310862655086
13169,0.045059296464153895
13170,0.014924159598620168
13171,0.10159578680253416
13172,0.0021775886633275438
13173,0.09288295673326386
13174,0.8447640302073397
13175,0.0846293627747048
13176,0.06841582481077149
13177,0.041952915794234685
13178,0.9569088054535357
13179,0.15706632955119948
13180,0.006185920119259335
13181,0.08962916823104873
13182,0.03893894126682012
13183,0.7679925313667411
13184,0.7280304319266155
13185,0.002861756063913279
13186,0.15511001675175723
13187,0.07208281530333605
13188,0.004093979858467359
13189,0.07359666783429493
13190,0.018053923138952054
13191,0.053815439402445236
13192,0.1085205110879376
13193,0.04283410817661517
13194,0.020457004726808597
13195,0.006336010032648182
13196,0.7245972852054311
13197,0.05297933961815679
13198,0.7322965397198825
13199,0.6151520199738596
13200,0.21291083629968588
13201,0.0846918475580641
13202,0.12421690211414596
13203,0.21754450147518872
13204,0.1783071969223072
13205,0.03866257008476007
13206,0.4541112822203321
13207,0.06151109113452124
13208,0.35274825015623473
13209,0.6822101422709915
13210,0.03679136165034059
13211,0.902957373142804
13212,0.07252981827893953
13213,0.30809528897017047
13214,0.18031646046991026
13215,0.00198567948492409
13216,0.013710032574143731
13217,0.01614172670568954
13218,0.002954434067234715
13219,0.003039859106303461
13220,0.10609245170072368
13221,0.1473790395486044
13222,0.006175105314737442
13223,0.07128058590824903
13224,0.29549288573428173
13225,0.3532521154418373
13226,0.060319721577955274
13227,0.07543648892098243
13228,0.01008406775564396
13229,0.012592228125708847
13230,0.400259877289057
13231,0.0006728922603250518
13232,0.42647305143307057
13233,0.13136994543578295
13234,0.1280907460846653
13235,0.13151956943989868
13236,0.13570020881745473
13237,0.012523021236101117
13238,0.08258098309610593
13239,0.10795346626006913
13240,0.2095523541692158
13241,0.009360564971859466
13242,0.05494832280538482
13243,0.14277894774744837
13244,0.02709791453045664
13245,0.1075299811599764
13246,0.35643656239339716
13247,0.13686781201050893
13248,0.0592413163213414
13249,0.07628451623211464
13250,0.03706890323096428
13251,0.06466238899753701
13252,0.0447087192300792
13253,0.060040284216072694
13254,0.012893240003651244
13255,0.06266468109822848
13256,0.018116195067790896
13257,0.01691853076199274
13258,0.2578371738583858
13259,0.08013941415955157
13260,0.04733017561717402
13261,0.02345087371103594
13262,0.14839976197686716
13263,0.9427550698316357
13264,0.2641197794857739
13265,0.26605954074831506
13266,0.8136851646044103
13267,0.7394423837555686
13268,0.7364622846194794
13269,0.8160908845862718
13270,0.05509210326443476
13271,0.043216007456186256
13272,0.05161114382040142
13273,0.04988997135009308
13274,0.02105232851202593
13275,0.02724862625159211
13276,0.10661724888967157
13277,0.042420047682316386
13278,0.15681610948399094
13279,0.019731363198306023
13280,0.16537999800311584
13281,0.04337551383687124
13282,0.21306621588758334
13283,0.021625160199299078
13284,0.03672482408157094
13285,0.6070226445423316
13286,0.05709034172229861
13287,0.05651978047469168
13288,0.01184624855925361
13289,0.07797011942513633
13290,0.001486098118330829
13291,0.2495435792824893
13292,0.15200024559986394
13293,0.09215954890868241
13294,0.16730528572723155
13295,0.11992107296433901
13296,0.03099164885624292
13297,0.5787571072579475
13299,0.09214910280683078
13300,0.14125843743224129
13301,0.1563324866255509
13302,0.004986411218941466
13303,0.013736507568103483
13304,0.04749546180909399
13305,0.27829301037713644
13306,0.005319927292518319
13307,0.055332659245126
13308,0.15295501988171
13309,0.18376980919739527
13310,0.2946465078916095
13311,0.1327233196050028
13312,0.013349553094496001
13313,0.7730797682952922
13314,0.0815216510793648
13315,0.07548262304777799
13316,0.700701369089398
13317,0.14528170672450266
13318,0.07098137932213257
13319,0.8905621165316026
13320,0.1669231638791853
13321,0.029984685271305326
13322,0.040841667072206156
13323,0.07333146145382546
13324,0.8466478145089706
13325,0.01308889119108645
13326,0.07789188681091021
13327,0.8882971177750812
13328,0.08204023226027843
13329,0.5457817339788368
13330,0.08923396092264471
13331,0.08574997565813791
13332,0.03715780026432653
13333,0.1042909309166093
13334,0.41083020231203066
13335,0.0010046109321824187
13336,0.07774181605581525
13337,0.16408860056286168
13338,0.09176062525011697
13339,0.06878589707881795
13340,0.23834621503477513
13341,0.12933603790973916
13342,0.0026080250144687824
13343,0.0760307881871708
13344,0.1616723839938606
13345,0.1003508689517305
13346,0.006918803333018112
13347,0.012542680321114129
13348,0.0271602770187308
13349,0.15095456612713312
13350,0.05137332570037212
13351,0.04041114870003349
13352,0.04514200943026705
13353,0.0009771433468807034
13354,0.10431627391083347
13355,0.051468630188398694
13356,0.07833889690048612
13357,0.10853179276727692
13358,0.03516507780353707
13359,0.06450850098120214
13360,0.15413233464232393
13361,0.07940203442461524
13362,0.4058063855309099
13363,0.1808393229525376
13364,0.003539362356871633
13365,0.40954927782013373
13366,0.0024006099061477755
13367,0.035477101452753006
13368,0.05616160351905895
13369,0.052379699665303495
13370,0.10485067433431888
13371,0.13822905797026708
13372,0.023799869579806204
13373,0.21605116051174003
13374,0.06731090223177907
13375,0.18979345250887236
13376,0.1192291202903424
13377,0.05556711228255391
13378,0.0007284897927377595
13379,0.09393666327874772
13380,0.006034245969483557
13381,0.5797913390018737
13382,0.13520431898154403
13383,0.01178161712409244
13384,0.6888243450536887
13385,0.07139792468504977
13386,0.053201820731328606
13387,0.033797628237224445
13388,0.02413159504310252
13389,0.09254368065793618
13390,0.01829868159379795
13391,0.0018012050504085128
13392,0.018588575776716784
13393,0.029462148701313483
13394,0.322910836830619
13395,0.0559218093610803
13396,0.2668707875603707
13397,0.15412536255658627
13398,0.028230116880944477
13399,0.04619437126895347
13400,0.06352365578811912
13401,0.0015038789618523397
13402,0.11518120720851314
13403,0.018893857269371202
13404,0.0851112325810089
13405,0.1054012235452605
13406,0.027934322584857976
13407,0.0889604478537982
13408,0.9204221517310933
13409,0.0006232401995178073
13410,0.2634257333692654
13411,0.05157584323437721
13412,0.049453338822229596
13413,0.024041983444710934
13414,0.07796908285523182
13415,0.06655669204566435
13416,0.07706142690519124
13417,0.06659801139524868
13418,0.9089495980757054
13419,0.05702840155414238
13420,0.005651963184818802
13421,0.19081326995335413
13422,0.24221731029752747
13423,0.028246590798060335
13424,0.04269270737658681
13425,0.19335450338248447
13426,0.46318990966447043
13427,0.06895560012962883
13428,0.6129783365413152
13429,0.17015714693816736
13430,0.03978574240358274
13431,0.3218577691751326
13432,0.041900883053709
13433,0.03493924431257261
13434,0.14267002445859261
13435,0.5193419776268302
13437,0.4228801478293406
13438,0.006279274007088153
13439,0.18323362237676466
13440,0.07301500787636062
13441,0.06192286326929597
13442,0.09129683753377243
13443,0.13259766809647414
13444,0.07565365889361263
13445,0.023827541567396866
13446,0.3245249219852581
13447,0.13152295241624898
13448,0.4871176027714432
13449,0.03113767890382377
13450,0.7222913471388961
13451,0.8785623108247039
13452,0.01873319738510383
13453,0.09024723962756262
13454,0.041059222814229086
13455,0.30496366493833066
13456,0.42131126946039443
13457,0.09226356688916297
13458,0.8826225760527913
13459,0.03126560218744898
13460,0.04595436164654489
13461,0.27832346741593766
13462,0.1914459607433183
13463,0.0008627193639085979
13464,0.33772321566243707
13465,0.08400106238600782
13466,0.10339276332646419
13467,0.09779242711354798
13468,0.8781120224671222
13469,0.011923348024241612
13470,0.009470023013091217
13471,0.36752355608572973
13472,0.19788509633049295
13473,0.1336939485798591
13474,0.0749447801613291
13475,0.08240699670331258
13476,0.07869888275175141
13477,0.21757476786517105
13478,0.07183283830356949
13479,0.0879582604252426
13480,0.07206902276250056
13481,0.31561990551467184
13482,0.0957873108631546
13483,0.02624459038467959
13484,0.025726281402474988
13485,0.27383623646724903
13486,0.09486393816530997
13487,0.06035590841583783
13488,0.8831375652751263
13489,0.013308695558746022
13490,0.07293533287035557
13491,0.17688428124701744
13492,0.04122630277735975
13493,0.03507939949641181
13494,0.013171158921097013
13495,0.7264323737148396
13496,0.08548790970672489
13497,0.1858084369767106
13498,0.009695880586414612
13499,0.05606641167938201
13500,0.21231561588990686
13501,0.28753290542352244
13502,0.06535321305013402
13503,0.20408163102016152
13504,0.05142568971183572
13505,0.22044628262064517
13506,0.25750189382608496
13507,0.17827806966926057
13508,0.17433371349797588
13509,0.06812181063577735
13510,0.3223492207381228
13511,0.0112100956953702
13512,0.0986533781702478
13513,0.10757541535672817
13514,0.022951675046173663
13515,0.22641520347525879
13516,0.28822779744156296
13517,0.15691754383734946
13518,0.051977624280016524
13519,0.08762305438948105
13520,0.28558101090227866
13521,0.24859210911120275
13522,0.013786943753254921
